objectid,name_std,acreage,year,raw_excerpt
7123,Benj Duval,80.0,1802.0,80a Henrico/ main run of Chickahominy swamp
7124,Henry Hird,350.0,,"350a in the Countie of Isle of Wight, 175 poles being the Eastermost pr.ts of the Alpes"
7125,Anthony Jones,500.0,1635.0,500a on the East side of Pagan pont Creeke
7126,John Sparkes,750.0,1635.0,750a at the head of Pagan point Creeke
7127,,900.0,1635.0,900a Warrasquioake Co. neare the head of Warrasquioake river
7128,Justinian Cooper,1050.0,1636.0,1050a in the Countie of Warrasquick
7129,Leift John Upton,1500.0,1638.0,1500a
7130,Ambrose Bennett,1150.0,1641.0,1150a Isle of Wight Co. Upon the maine head of the Lower baye Creeke called Cypress Swampe and
7131,Justinian Cooper Gent.,2400.0,1642.0,2400a in the Countie of the Isle of Wight
7132,Francis England,746.0,1642.0,746a Isle of Wight Co. Upon a swamp runing to blackwater
7133,Georg Harding,300.0,1642.0,300a on the Easterne side of Lawns Creeke
7134,John Stocker,200.0,1642.0,200a Isle of Wight Co. knowne by the name of hoggpenn Neck
7135,Robert Lawrance,100.0,1642.0,100a of Marsh in Lawnes Creeke in the County of Isle of Wight
7136,Robert Lawrance,200.0,1642.0,200a in the Eastermost ___ of Lawnes Cr. in the Countie of Isle of Wight
7137,William Lawson,491.0,1642.0,491a in the Countie of Isle of Wight
7138,John Sweete,650.0,1642.0,650a
7139,Thomas Guyer Sonn And Heire Of Capt. Robert Guyer,500.0,1642.0,500a of 650a whereof
7140,Richard Young,450.0,1643.0,450a in the Countie of the Upper Norfolke upon New towne haven river
7141,Robert Lawrance,150.0,1643.0,150a neare the Mouth of Lawnes Cr. Isle of Wight Co.
7142,Robert Burnett,200.0,1643.0,200a of land scituate in the Countie of the Isle of Wight lying Upon a branch of Seawards Creeke
7143,Thomas Davis,300.0,1644.0,300a Nansimond Co. on a br. of Newtown haven river called Beverley Creek
7144,Thomas Davis,300.0,1644.0,300a in the County of Nansimond and lyeing on a branch of Newtown haven river Called Beverley Creeke
7145,Lawrence Ward And John King,100.0,1645.0,100a Neare the head of a Branch of New town haven being in the County of the Isle wight
7146,Thomas Hinson,209.0,1646.0,209a the Isle Wight Co. on the westward side of a branch of Newtown haven river Called Beverley Creeke
7147,Richard Preston,500.0,1646.0,500a Upper Norfolk Co. on New Town haven River upon the miles end of Thomas Jordan and Richard Young
7148,Mr Peter Montegue,100.0,1647.0,100a in the County of Nansimum and lyeing on the Northward side of New town haven river Nye the head
7149,John Seward,1200.0,1648.0,1200a in the Isle of Wight Co. &  on a br. of a br. of Roynoak river Called the black Water
7150,John Seward,400.0,1648.0,400a in the Co. of Isle of Wight on the Southward side of a branch of Roynoak river
7151,Mr Thomas Best & Chrisopher Ashley,200.0,1648.0,200a in the County of Nansimund and lyeing at a Miles End of a Devident of Land of 900 Acres of Thomas Jurdens deserted and
7152,,1100.0,1648.0,1100a being A Necke of Land Called called Timber Neck
7153,,500.0,1648.0,500a of Land Lyeing on the Easterly side of Lawnes Creek Extending it Self to the Mayne river
7154,Nicholas Dixson,300.0,1648.0,300a Nancemund Co. on the Southward side of the Northwest branch of Nancemund river
7155,Henry White,200.0,1649.0,200a at blackewater Upon the Eastermost branch poynting up to Upper Chipoakes in James Citty county
7156,,560.0,1650.0,560a in the County of the Isle Wight Upon the third Swamp
7157,Thomas Parker,380.0,1651.0,380a in the Isle of Wight County
7158,Giles Lawrence & John Turner,200.0,1651.0,200a in the County of Nansemond on the westward Side of the Maine head branch of Chuckatuck river
7159,Christopher Lewis,750.0,1652.0,750a Isle of Wight County about a Mile to the S of Henry Whites plantation at the black water
7160,Francis England,120.0,1652.0,120a Isle of Wight Co. Near the Eastern br. of the black water
7161,Nicho. George,900.0,1652.0,900a
7162,Thomas Taberer & Francis Higgins,250.0,1652.0,250a Supposed to lye in Isle of  Wight County on the head of the first Swamp of the black water
7163,John Bryan,168.0,1652.0,168a on a branch of Nansemum river Called the Indian Creeke
7164,Robert Flake,600.0,1653.0,600a in the Isle of Wight County on the third swamp of the Black water
7165,John Goslin,150.0,1653.0,150a Near the head of Chuckatuck Creeke
7166,William Hunt,800.0,1653.0,"800a att the head of a small branch called the Beaverdam branch, being a branch of the Western branch of Nanzemond River"
7167,John Gutteridge 'the Alpes',350.0,1654.0,350a in the County of the Ile of Wight
7168,John Thomas,174.0,1654.0,174a in the County of Nanzemum and lyeing on the Eastward side of new towne haven river
7169,Daniel Boucher,200.0,1654.0,200a in the Ile of Wight Co. on the third Swamp of the black Water
7170,Samll. Eldridge,295.0,1655.0,295a on the maine branch of the black Water between Mr. Seawards Pattt. of 400 Acres and Humphry Clerks Land
7171,Thomas Best And Christpher Ashly,300.0,1656.0,300a in the County of Nansemond
7172,Francis Hutchins,200.0,1656.0,200a NS At the head of beaver dam Creek being a br. of the Western Br. of Nansemond River
7173,Job Bearly Gent.,600.0,1656.0,600a in the Ile of Wight County on the Second Sw. of the black water
7174,James Long,300.0,1663.0,300a in the Western branch of Nancimum River
7175,Nathaniel Bacon Esq.,1075.0,1663.0,1075a Isle of Wight Co. upon a br. of the Pagan Cr.
7176,Colo. Robert Pitt & Mr William Burgh,1200.0,1664.0,1200a in the Isle of Wight County upon One of the brs. of the black Water
7177,Colo. Robert Pitt & Mr William Burgh,1800.0,1664.0,1800a Isle of Wight Co. on the brs. of the black water
7178,Mr Hugh Sanders,400.0,1664.0,400a in the upper parish of the County of Nansimond
7179,John Turner,100.0,1664.0,100a the residue being near the head of Chuckatuck Cr.
7180,Colo. Robert Pitt,3000.0,1664.0,3000a Isle of Wight Co. upon the Cr. Of the blackwater
7181,,500.0,1664.0,500a Nancemond
7182,Daniel Boucher,200.0,1664.0,200a Isle of Wight County on the third sw. of the black Water
7183,Edmond Palmer,900.0,1664.0,900a in the Isle of Wight County
7184,Anthony Fulgham,1000.0,1664.0,1000a Isle of Wight Co. on a br. of the black Water
7185,William Westwray,750.0,1664.0,750a Isle of Wight County upon a branch of black Water
7186,Jno. Jennings,100.0,1664.0,100a in the Isle of Wight County being all marsh land
7187,William Miles & William Cooke Senior,1100.0,1664.0,1100a Isle of Wight Co. on the second branch of the black Water
7188,Robert Flack,300.0,1664.0,300a Isle of Wight County
7189,Robert Flack,600.0,1664.0,600a Isle of Wight County on the second swamp of the black water Whereof 200 Acres lyeth on the Easter side of the said Swamp
7190,Jeremiah Rutter,300.0,1665.0,300a of Land Lying in Nansemond County
7191,John Clarke,400.0,1665.0,400a in the Isle of Wight Co. of the Westward side of the third Swamp of black Water
7192,Christopr Wade,300.0,1665.0,300a in the Isle of Wight County
7193,William Body,3350.0,1665.0,3350a Isle of Wight Co. towards the head of the Cypress & Western branches
7194,John Marshall,700.0,1665.0,700a Isle of Wight Co. upon the West side of the Wester Sw.
7195,,1600.0,1665.0,1600a of Land lying in Isle of Wight County
7196,John Brown,600.0,1666.0,600a Surry County
7197,Mr Wm Codogan,50.0,1666.0,50a in the western branch of Nansemund River being Marsh Land lying between two Creeks
7198,Willm. Ruffin,758.0,1666.0,758a of land in the Isle of Wight County
7199,Wm Ruffin & Robt. Coleman,938.0,1666.0,938a in the Isle of Wight County
7200,Philip Huniford,800.0,1666.0,800a part in Surry County and part in Isle of Wight County
7201,Philip Huniford,800.0,1666.0,800a part in Surry County and part in Isle of Wight County
7202,,1150.0,1666.0,1150a Isle of County County
7203,Doctor Robert Williamson,,1666.0,
7204,Thomas Moore,400.0,1666.0,400a Surry County in Lawnes Creek Parish
7205,Joseph Bridger & Mr. Wm. Burgh,7800.0,1666.0,7800a Isle of Wight Co. or Nancimond Co.
7206,Anthony Mathews,1300.0,1666.0,1300a Isle of Wight County upon Sewards Swamp
7207,Robert Flack,2400.0,1666.0,"2400a Isle of Wight Co. on the brs. of the black water W side of the 2nd Sw., by John a pouch quarter;"
7208,Thomas Jordan,550.0,1666.0,550a in the county of Nansemond
7209,Humphry Marshall,1300.0,1667.0,1300a in the Isle of Wight County on the westward side of the westward branch Swamp
7210,Mr Robt. Coleman,634.0,1667.0,634a Isle of Wight County
7211,Will. Smely,300.0,1667.0,300a being the head a Creeke cald of Queens Creek a branch of the western branch of Nansamond Rivr
7212,John Wakefield And John Sherer,1050.0,1668.0,1050a in the Isle of Wight County on the branches of the first Swampe of the black Water
7213,Mr Henry King,,1668.0,
7214,Mr George Moore,1400.0,1669.0,1400a on the Second Swamp of the Black water in the Isle of Wight County
7215,Mr Willm Oldis & Mr Robert Ruffin,2050.0,1669.0,2050a Isle of Wight Co. betw. the brs. of the Blackwater
7216,Author Smith & Josiah Harrison,1250.0,1670.0,1250a Isle of Wight Co. on a br. of the black water Called Seawards branch
7217,Mr Robert Bracewell Esqr,800.0,1670.0,800a of Land in the upper parrish of Nancimond County
7218,Thomas Moore,2400.0,1670.0,2400a in the Ile of Wight County
7219,Wm Cooke,800.0,1670.0,800a [685a?] Isle of Wight Co. upon Second Br. of Black Water
7220,Edmund Palmer,2800.0,1672.0,2800a Scittuate lying and Being in Isle Wight Co.
7221,Ambrose Boseman,300.0,1673.0,300a being the head of a Creeke Called Queens Creeke being a Branch of Westerne Branch of Nansemond River
7222,Geo. Pearce,2100.0,1674.0,2100a Nanzemond Co. by a branch of the Blackwater
7223,Hodges Counceill,941.0,1677.0,941a Isle of Wight Co. on the heads of the brs. of the beavor dames Joyning to Robt. Lawrence his Land
7224,Mr Henry Applewhaite,925.0,1678.0,925a Isle of Wight Co. Upon the hd of the Black Water brs.
7225,John Williams,925.0,1678.0,925a upon the head of the black Water Swamp in the Isle of Wight County
7226,John Lawrence,530.0,1678.0,530a in the Isle of Wight Co. upon the Maine black water
7227,Mr Robt. King The Elder Of The Isle Of Wight Co.,,1679.0,
7228,Thomas Parnell Of Isle Of Wight Co.,150.0,1679.0,150a in a forke between the second & third swamp of the Maine black Water in the Isle of Wight County
7229,Francis Bridle Of The Isle Of Wight Co.,422.0,1679.0,422a on the head of the brs. of the Westerne br. of Nanzemond River in the Co. of the Isle of Wight
7230,William Scott Junr. Of The Isle Of Wight County,20.0,1679.0,20a on the North side of the Indian Creeke swamp in the Isle of Wight County aforesd
7231,Coll. Arthur Smith Of Isle Of Wight Co.,2275.0,1679.0,2275a of high land & Marsh Land in the lower pr.ish
7232,Mr Richd. Jordane Senior Of The Isle Of Wight Co.,363.0,1679.0,363a on the NW side of the head of the lower bay Creeke
7233,Wm. Smelly Of The Isle Of Wight County,480.0,1679.0,480a in the Westerne branch pr.ish in the Co. afsd
7234,Mr Thomas Woombwell Sonn & Heire To Mr Tho Woombwell Late Of The Isle Of Wight Co. Gent.,650.0,1679.0,650a in the upper parish
7235,Wm. Collins,1313.0,1679.0,1313a Isle of Wight Co. on the Maine br. of King sale
7236,Roger Tarleton,167.0,1679.0,167a on the brs. of the Western br. of Nanzemond Riv. in the County of the Isle of Wight
7237,Wm Powell Of The Isle Of Wight Co.,257.0,1679.0,257a on the head of the branches of the Western br. of Nanzemond River & in the County of the Isle of Wight
7238,Arthur Allen Of Surrey Co.,337.0,1679.0,337a on the S side of a branch Comonly knowne
7239,Mathew Strickland,1803.0,1680.0,1803a Isle of Wight County on the Maine black Water
7240,Mr Giles Limscott,1411.0,1680.0,1411a Isle of Wight County on the Main black Water
7241,Mr Josiah Harrison,750.0,1680.0,750a Isle of Wight Co. on the brs. of the blackwater
7242,Richard Booth Of The Isle Of Wight Co.,560.0,1680.0,560a on both sides the branches & Near the head of Curawaugh Sw. in the Lower parish of the Isle of Wight Co.
7243,Mr Robert Kae,170.0,1680.0,170a Marsh land on the SE side of Lawnes Creeke in the upper pr.ish of the Isle of Wight county
7244,John Roberts,1450.0,1681.0,1450a on the heads of the branches of the Indian Creeke in the Isle of Wight County
7245,George Peirce,2500.0,1681.0,2500a on the brs. of the Black water in the Isle of Wight Co.
7246,Richd. Booth Of The Isle Of Wight County,465.0,1681.0,465a on the W side of a swamp known by the Name of Mr. Lawrences Beaver dam being a branch of the Maine black Water in the County aforesd
7247,,300.0,1681.0,300a on the brs. of black water in the County aforesd
7248,Wm Powell Of The Isle Of Wight County,400.0,1681.0,400a on the black Water branches in the County aforesd
7249,Phill. Wrayford,350.0,1681.0,350a on the black Water brs. in the Co. afsd
7250,Robt. Johnson Of Iwco.,2150.0,1681.0,2150a Neer the head of Corowaugh swamp in the County aforesd
7251,Thomas Holder,470.0,1681.0,470a on the NE Side of Corowaugh Swamp in the County aforesaid
7252,John Watkins,400.0,1681.0,400a on the black Water brs. in the Isle of Wight County
7253,George Peirce,400.0,1681.0,400a on the brs. of the Black Water in the Isle of Wight County
7254,Jonathan Robinson,1650.0,1681.0,1650a on the south side of Kingsaile swamp part in the Isle of Wight & part in Nanzemond Co.
7255,Joseph Vick,320.0,1682.0,320a of land joining upon Hodges Councill his Dividend
7256,Robert Hookes,200.0,1682.0,"200a on the SW side of the main Swamp of the westerne branch of Nanzemond,"
7257,,480.0,1682.0,480a on the brs. of the westerne br. of Nanzemond and in the Isle of Wight County
7258,Peter Vasser Of The Isle Of Wight Co.,233.0,1682.0,233a on the East side of the third swamp of the main black water
7259,John Moor,490.0,1682.0,"490a on the branches of the Indian Creek swamp, in the Isle of Wight County"
7260,Henry Applewhaite,1260.0,1682.0,1260a on the Blackwater Branches in the Lower parish of the Isle of Wight County
7261,,275.0,1682.0,275a about the heads of the branches of thee first br. of the main blackwater in the
7262,William Mayo Of The Isle Of Wight County,220.0,1682.0,220a on Chewan River in the County aforesaid
7263,Wm Murfey,200.0,1682.0,200 Acres of land
7264,,390.0,1682.0,390a on the heads of the branches of Currawaugh swamp in the County of Isle of Wight
7265,Richard Hutchins Junr,226.0,1682.0,226a on the Black water branches in the Isle of Wight Co.
7266,Thomas Underwood,400.0,1682.0,400a on the blacke waters brs. Isle of Wight Co.
7267,,390.0,1682.0,390a on the head of the branches of the Westerne branch of Nanzemund in the Isle of Wight County
7268,John Sellaway,250.0,1682.0,250a on the branches of the Indian Creek Swamp in the Isle of Wight County
7269,Thomas Mandue,320.0,1682.0,320a on the Blackwater branches in the Isle of Wight Co.
7270,Hodges Councill Of The Isle Of Wight County,320.0,1682.0,320a on Chewan River in the County aforesaid
7271,John Drake,100.0,1682.0,100a on the SW side of Currawaugh Swamp
7272,Rowland Bulkley,330.0,1682.0,330a neer Currawaugh Swamp
7273,John Sellaway,650.0,1683.0,650a neere the heads of the branch of blackwater in the Isle of Wight County
7274,William Mayo,366.0,1683.0,366a on the S Side of Kinsale [Kingsale] Swamp
7275,James Bryan,315.0,1683.0,315a betweene Kin sale Swamp and the maine Black water in the Isle of Wight County
7276,Thomas Joyner Junr,290.0,1683.0,290a on the Brs. of the Westerne Brance of Nanzemond
7277,Hoptkin Howell,110.0,1683.0,110a on the Brs. of Chuckatuck in the Lower pr.ish of Isle of Wight
7278,Mr Thomas Parker & Mr James Bagnoll,470.0,1683.0,470a of High land and Marsh Scittuate on the W side of Tapsters (alias the long Ponds) Creek
7279,James Davis,141.0,1683.0,141a of Land lying and Being in Nansimund
7280,William Joyner,520.0,1683.0,520a neere the heads of the Cypress Brs. in the Lower pr.ish of the Isle of Wight County
7281,Coll. Arthur Smith,1100.0,1683.0,1100a on the South side of Currewaugh Swamp
7282,Henery Applewhaite,902.0,1683.0,902a Isle of Wight County between the main Swamp of Kingsale & the Beaver Dammes branch
7283,Christopher Hollyman,1020.0,1684.0,1020a on thee maine blackwater in the upper pish of Isle of Wight County
7284,John Nevell,92.0,1684.0,92a betweene the land of Mr Robert Coleman and the sd Nevills own land in the lower p;ish of Isle of Wight County
7285,Christopher Wade,92.0,1684.0,92a betweene the lands of Mr. Coleman & Mr. Jno. Nevill in the Lower pr.ish of the Isle of Wight Co.
7286,James Gardner,200.0,1684.0,200a on the heads of the brs. of the Westerne br. of Nanzemond in the lower pr.ish of the Isle of Wight Co.
7287,William Boddie,3350.0,1684.0,3350a betweene & on both sides of the two great Swamps of the Cypress and the Westerne branch of Nanzemond in the lower pr.ish of Isle of Wight County
7288,Peter Butler,40.0,1685.0,40a at the head of a Creeke called Chuckatuck in the Countie of Nanzemund
7289,John Procter,250.0,1685.0,250a betweene the Third Swamp and the maine
7290,William Holleman,133.0,1685.0,133a about a mile to the Southward of Mr. Robert Flakes Mill
7291,Coll. Arthur Smyth,500.0,1685.0,"500a Betw. the lands of James Tullagh, Mr Hardy, Matt Tomlin, Coll Smyth & Mr Bressie in the Lower pr.ish Isle of Wight Co."
7292,John Turner,340.0,1686.0,340a
7293,Mathew Tomlin,1247.0,1686.0,1247a on the Brs. of the Blackwater in the Lower Pr.ish of the Isle of Wight County
7294,Thomas Harris,240.0,1686.0,240 acres [Isle of Wight County]
7295,Robert Williamson,500.0,1686.0,500a on the W side of the third Swamp of the Black water in the upper pr.ish of the Isle of Wight County and joyning on the head of his own Land
7296,Walter Rutter,150.0,1686.0,"150a of Land between the Lands of Coll BRIDGER, Coll. PITT, & Thomas POOLE in the lower pr.ish of"
7297,Mr John Nevill,246.0,1686.0,246a on the heads of Severall Branches of the Westerne Branch of Nanzemond River in the Lower p;ish of Isle of Wight County
7298,,216.0,1687.0,216a on the West side of the third Swamp
7299,Thomas Moore,1150.0,1687.0,1150a on thee Maine Blackwater Swamp in upper pish of Isle of Wight County
7300,John Summerell,420.0,1687.0,"420a between the lands of Gyles Limscot, Thomas Man,"
7301,,230.0,1688.0,230a in the Isle of Wight County
7302,Francis Davis,100.0,1688.0,100a in the Isle of Wight County
7303,The Butlers,678.0,1688.0,678a in the Isle of Wight County
7304,John Brown,600.0,1688.0,600a in the Isle of Wight County
7305,John Sojourner,162.0,1689.0,162a in the Isle of Wight County
7306,Henry Plumpton,620.0,1689.0,620a on the Western br. in upper pr.ish of Nanzemond Co.
7307,James Bryan,762.0,1689.0,762a Isle of Wight County
7308,Arthur Smith,310.0,1689.0,310a Isle of Wight Co. on the W side of the Cyprus
7309,Hodges Councell The Younger & Thos. Man,200.0,1690.0,200a in Isle of Wight County
7310,Samuel Furment,100.0,1690.0,100a in Chuckatuck pr.ish within the County of Nansimund on the Westward side of Chuckatuck Creek nere the head thereof
7311,James Corlee,187.0,1690.0,187a in the Isle of Wight County
7312,Wm Scott,54.0,1690.0,54a in the Isle of Wight County
7313,Majr Arthur Allen,525.0,1691.0,525a between the third Swamp and the maine Black water
7314,Henry Pope,187.0,1691.0,187a in the Isle of Wight County
7315,Mr Wm Mayo,170.0,1691.0,170a in the Isle of Wight County
7316,Bridgeman Joyner,600.0,1692.0,600a in Isle of Wight County
7317,John Johnson,250.0,1692.0,250a in Isle of Wight County
7318,John Browne Of Isle Of Wight Co.,220.0,1692.0,220a on the South Side of Kingsale swamp in the Lower parish of the Isle of Wight County afsd
7319,Owen Daniell,175.0,1692.0,"175a on the head of Certaine branches Issueing into Kingsale swamp on the south side thereof, part of the said Land being in the Isle of Wight Co. and part in Nanzemond"
7320,Henry Bradley,450.0,1693.0,450a named Rainsworth on the Westward side of the Head of Chuckeytuck Creek in the County of Nansemond
7321,John Camble,150.0,1693.0,150a Nansemond Co. on the NW Side of Chuckey Tuck Cr. near the Head thereof
7322,William Cook,250.0,1693.0,250a between the third Sw. & the Maine Black water in the upper parish of Isle of Wight County
7323,Richard Pugh,100.0,1694.0,100a in the Lower parish of the Isle of Wight County
7324,Robert King,124.0,1694.0,124a in the Lower parish of the Isle of Wight Co.
7325,Owen Daniell,130.0,1694.0,130a in the Isle of Wight Co. & Nansimond Co.
7326,Richard Pugh,100.0,1695.0,100a in the Lower parish of the Isle of Wight County
7327,Thomas Underwood,350.0,1695.0,350a in the lower parish of the Isle of Wight Co.
7328,George Andrewson,175.0,1695.0,175a in the lower parish of the Isle of Wight Co.
7329,William Carver,45.0,1695.0,45a in the Lower parish of the Isle of Wight County
7330,John Parnell,400.0,1695.0,400a in the Lower parish of the Isle of Wight Co.
7331,Jacob Darden,330.0,1697.0,330a in the Lower Parrish of the Isle of Wight Co.
7332,,200.0,1697.0,200a in the lower parrish of the Isle of White Co.
7333,Jno. Giles,300.0,1698.0,300 Acres of land scituate between King sale swamp
7334,John Giles,687.0,1698.0,687a Lower Parish of Isle of Wight County
7335,James Doubtey,198.0,1698.0,198a in the lower parrish of Isle Wight Co. near King Saile
7336,Thomas Joyner,1300.0,1698.0,1300a in the Isle White County on the black water
7337,John Gyles,300.0,1698.0,300a between Kingsale swamp and the main black water
